Id,Sales
7779,4566.53613281
7780,5257.28515625
7781,4898.06396484
7782,5260.75634766
7783,4693.44384766
7784,5282.36767578
7785,5774.71875
7786,5824.78857422
7787,5341.25244141
7788,5508.91552734
7789,5248.28125
7790,5835.43261719
7791,5994.56494141
7792,5170.05859375
7793,5772.06982422
7794,5805.41992188
7795,4830.38378906
7796,5613.49658203
7797,5021.33056641
7798,4702.67089844
7799,4522.76074219
7800,4707.05126953
7801,4583.47705078
7802,4368.33544922
7803,5169.05273438
7804,5132.17626953
7805,4573.04443359
7806,5193.96777344
7807,5920.88427734
7808,4682.39892578
7809,4757.83935547
7810,4547.31494141
7811,4989.74169922
7812,5011.59765625
7813,5797.01464844
7814,5614.21923828
7815,5489.50195312
7816,5714.75097656
7817,4417.74902344
7818,5993.11279297
7819,5299.64306641
7820,4876.57275391
7821,5722.93847656
7822,4760.67675781
7823,5763.08056641
7824,5543.30371094
7825,5534.50683594
7826,5659.93896484
7827,5842.96240234
7828,5437.25976562
7829,4357.88476562
7830,4408.18505859
7831,5459.28417969
7832,5304.54882812
7833,5419.03955078
7834,4295.9375
7835,5250.89990234
7836,5779.07177734
7837,4856.23193359
7838,5351.22216797
7839,5167.66259766
7840,6195.32324219
7841,5279.88964844
7842,4735.31445312
7843,4412.63623047
7844,5264.51123047
7845,5702.39599609
7846,3840.74194336
7847,5597.09326172
7848,4592.46630859
7849,5814.48583984
7850,4994.47509766
7851,5662.40136719
7852,5978.47363281
7853,5225.78710938
7854,4938.68261719
7855,8240.953125
7856,5271.234375
7857,4854.50439453
7858,5034.78369141
7859,5295.44921875
7860,5781.86181641
7861,4926.95263672
7862,5001.28759766
7863,5264.51123047
7864,5033.60693359
7865,3418.86303711
7866,5639.67089844
7867,5765.86279297
7868,5694.15087891
7869,5155.66894531
7870,5275.74121094
7871,5248.36621094
7872,4349.75732422
7873,4415.078125
7874,4866.84667969
7875,5762.12402344
7876,4789.70996094
7877,5242.25732422
7878,5221.44238281
7879,5473.93603516
7880,5595.38525391
7881,5774.66357422
7882,5427.38378906
7883,5257.27490234
7884,5371.83691406
7885,4869.87451172
7886,5182.31835938
7887,5846.51367188
7888,5936.15234375
7889,4292.87304688
7890,4707.32519531
7891,4380.00976562
7892,6231.16015625
7893,5526.27783203
7894,5894.90039062
7895,6205.33007812
7896,5715.92285156
7897,4766.05224609
7898,8847.51660156
7899,6383.71728516
7900,5114.83203125
7901,3959.04199219
7902,5546.80517578
7903,6012.16162109
7904,4846.0703125
7905,9731.97851562
7906,8285.52929688
7907,5597.15722656
7908,4852.09277344
7909,5323.76513672
7910,4838.30615234
7911,6917.46679688
7912,4631.49658203
7913,5790.06835938
7914,4567.43798828
7915,5532.06347656
7916,5471.41503906
7917,5804.13525391
7918,5083.93994141
7919,5362.14111328
7920,5721.49755859
7921,5370.58691406
7922,5207.63964844
7923,5221.44238281
7924,5415.43310547
7925,4394.46875
7926,5061.40673828
7927,5045.99560547
7928,5002.609375
7929,4718.75732422
7930,5269.31884766
7931,5200.28320312
7932,5461.5078125
7933,5570.28222656
7934,5500.76611328
7935,5351.83935547
7936,4209.79003906
7937,4771.56982422
7938,5666.03710938
7939,4583.27636719
7940,5312.68115234
7941,4719.171875
7942,4829.55908203
7943,5094.41601562
7944,6168.01171875
7945,5437.93408203
7946,4323.76171875
7947,5233.30419922
7948,5365.54833984
7949,4670.23925781
7950,5625.96484375
7951,9089.05175781
7952,5148.13574219
7953,6336.27294922
7954,4427.79003906
7955,4984.39013672
7956,4725.97363281
7957,4397.86962891
7958,5310.96337891
7959,5843.33056641
7960,4688.03417969
7961,6993.85449219
7962,7044.34033203
7963,5342.77587891
7964,5878.81884766
7965,4142.23144531
7966,5790.06835938
7967,5672.54248047
7968,6050.55615234
7969,5464.09228516
7970,6672.05371094
7971,5172.72265625
7972,5790.06835938
7973,4856.85302734
7974,5028.90869141
7975,4663.53955078
7976,4527.23291016
7977,4828.64697266
7978,5233.90820312
7979,5842.73388672
7980,6250.40478516
7981,5097.68261719
7982,5019.04638672
7983,5694.2265625
7984,7914.61035156
7985,4374.88232422
7986,4749.38769531
7987,5756.09814453
7988,5649.95996094
7989,5749.72167969
7990,4849.28857422
7991,5663.83251953
7992,5991.23828125
7993,5041.13623047
7994,6591.54980469
7995,5932.01464844
7996,5325.78662109
7997,6022.35498047
7998,8845.81152344
7999,5180.05957031
8000,5094.65380859
8001,5362.93359375
8002,5221.44238281
8003,5956.41162109
8004,4507.77246094
8005,5221.44238281
8006,5801.45068359
8007,5325.78662109
8008,4858.53027344
8009,5245.30371094
8010,4577.75341797
8011,4773.42724609
8012,5682.89746094
8013,4013.6394043
8014,4530.5546875
8015,4707.38330078
8016,4448.35595703
8017,4690.91064453
8018,4683.50195312
8019,5226.01660156
8020,5691.70703125
8021,5495.79980469
8022,6368.53710938
8023,4770.359375
8024,5773.00048828
8025,6173.5859375
8026,5641.30078125
8027,4702.33007812
8028,5107.02197266
8029,5746.53613281
8030,5763.91601562
8031,5634.26171875
8032,5442.08007812
8033,5499.31298828
8034,6442.75878906
8035,4928.828125
8036,5040.51611328
8037,5737.82226562
8038,5702.83105469
8039,6026.4921875
8040,5614.97460938
8041,5831.04248047
8042,5002.99072266
8043,4840.12011719
8044,5278.01611328
8045,4665.0078125
8046,5520.21923828
8047,4376.70214844
8048,6202.27050781
8049,5846.79833984
8050,8289.83007812
8051,5647.26611328
8052,4594.99902344
8053,4924.39648438
8054,5841.625
8055,5760.59082031
8056,6516.77636719
8057,4871.25439453
8058,5286.99023438
8059,5480.87988281
8060,5051.71191406
8061,5320.85644531
8062,5784.97851562
8063,5896.25585938
8064,6730.29443359
8065,5758.26171875
8066,6880.99072266
8067,4828.89599609
8068,5755.38427734
8069,5510.02441406
8070,5482.68896484
8071,4734.38427734
8072,5049.48144531
8073,5929.58789062
8074,5058.515625
8075,4576.81884766
8076,5371.17089844
8077,5524.69677734
8078,5708.57275391
8079,4783.50048828
8080,4902.85058594
8081,5362.96435547
8082,4862.20654297
8083,6141.27197266
8084,5371.46777344
8085,4578.02392578
8086,4769.80859375
8087,5518.26611328
8088,6986.66015625
8089,5989.09521484
8090,4447.43945312
8091,4814.94091797
8092,5876.86230469
8093,5931.62988281
8094,4871.66308594
8095,5786.81054688
8096,5246.69970703
8097,4476.09082031
8098,5262.95947266
8099,5260.04394531
8100,5080.68261719
8101,5699.09521484
8102,5026.58300781
8103,4645.98339844
8104,4648.51025391
8105,4630.76318359
8106,5411.13183594
8107,5829.97998047
8108,5825.76123047
8109,6611.35253906
8110,5782.46826172
8111,5753.39746094
8112,5789.37255859
8113,6496.18505859
8114,5786.81054688
8115,4716.41748047
8116,5182.12060547
8117,5121.33496094
8118,4388.49951172
8119,4837.34619141
8120,5936.80322266
8121,5232.09130859
8122,6225.54003906
8123,4539.78222656
8124,4919.16650391
8125,6201.83886719
8126,4965.66455078
8127,5691.57128906
8128,5784.57568359
8129,5950.23925781
8130,5864.60986328
8131,4935.55078125
8132,4453.16162109
8133,6003.06738281
8134,3902.37207031
8135,5480.69140625
8136,5077.50927734
8137,5311.82470703
8138,7421.47363281
8139,5000.49560547
8140,4792.95507812
8141,6455.50439453
8142,4578.99365234
8143,4492.31054688
8144,4767.67529297
8145,5312.57958984
8146,5504.22509766
8147,5649.63671875
8148,4402.49121094
8149,5383.70166016
8150,4457.02490234
8151,4603.04052734
8152,5560.04785156
8153,5269.46972656
8154,7379.07421875
8155,5147.87548828
8156,5497.10498047
8157,4659.04882812
8158,6007.43798828
8159,8263.78613281
8160,5725.12255859
8161,5863.66455078
8162,4539.73046875
8163,4940.98681641
8164,4852.46777344
8165,5098.3046875
8166,6236.31494141
8167,4825.84765625
8168,5019.8984375
8169,5556.97802734
8170,4661.10205078
8171,4673.60351562
8172,4489.32080078
8173,5524.55957031
8174,4842.54931641
8175,4986.43017578
8176,4928.07128906
8177,5544.62060547
8178,5482.50585938
8179,5967.03417969
8180,5705.39355469
8181,4681.33154297
8182,5833.38427734
8183,5038.13671875
8184,5777.83154297
8185,4771.88818359
8186,5836.5625
8187,4783.32714844
8188,5817.48193359
8189,5789.7421875
8190,5474.75585938
8191,4767.83886719
8192,5122.92285156
8193,4781.8125
8194,4274.19189453
8195,5522.7734375
8196,4905.80712891
8197,4856.08398438
8198,5705.39355469
8199,4504.16210938
8200,4482.85058594
8201,5520.85107422
8202,4910.109375
8203,6688.47998047
8204,5289.03320312
8205,5833.89648438
8206,4972.65136719
8207,5547.66748047
8208,5559.5546875
8209,5103.09716797
8210,4280.36083984
8211,5449.56542969
8212,5529.48876953
8213,5353.24365234
8214,4803.66503906
8215,5957.33789062
8216,5250.53955078
8217,5802.06494141
8218,5757.39404297
8219,4594.74902344
8220,5830.87548828
8221,4791.09472656
8222,4749.21972656
8223,5686.25927734
8224,4921.67285156
8225,4780.24365234
8226,4418.57080078
8227,7603.56787109
8228,4986.93945312
8229,4803.54589844
8230,5113.93945312
8231,4083.40722656
8232,5042.53125
8233,4790.85253906
8234,5706.90136719
8235,5060.76464844
8236,5513.97265625
8237,5501.97314453
8238,5507.40234375
8239,4732.67724609
8240,5901.21826172
8241,4418.88671875
8242,6381.19091797
8243,4998.49267578
8244,5232.21630859
8245,5040.6796875
8246,4431.68164062
8247,4632.18554688
8248,5261.21777344
8249,4859.05859375
8250,5141.78027344
8251,5872.81640625
8252,4408.56347656
8253,4885.62890625
8254,4808.41455078
8255,6814.53320312
8256,4578.95019531
8257,4762.66162109
8258,5225.25878906
8259,5828.04541016
8260,5435.93212891
8261,5203.13134766
8262,5901.17333984
8263,5616.41015625
8264,4767.74804688
8265,5707.02636719
8266,5809.77392578
8267,5188.08007812
8268,4604.81884766
8269,5848.57763672
8270,5570.03808594
8271,5639.15429688
8272,9433.22753906
8273,5005.16259766
8274,4937.87744141
8275,5003.98388672
8276,5774.75146484
8277,5568.30615234
8278,5544.99609375
8279,5707.02636719
8280,5709.55322266
8281,5129.93945312
8282,5381.07324219
8283,4484.16796875
8284,4547.93066406
8285,4488.63574219
8286,5096.49121094
8287,4550.23486328
8288,5747.16113281
8289,10265.0732422
8290,5785.0390625
8291,5661.38574219
8292,4958.20996094
8293,3784.89111328
8294,5727.23095703
8295,3507.1418457
8296,6626.75683594
8297,5687.94042969
8298,5774.25585938
8299,6020.21826172
8300,7051.45263672
8301,5948.52539062
8302,5196.2421875
8303,5383.46533203
8304,5557.11035156
8305,6282.86132812
8306,5505.02294922
8307,4416.34179688
8308,3880.19677734
8309,5311.64746094
8310,4496.60205078
8311,4991.74609375
8312,4887.55371094
8313,5631.03271484
8314,5735.65527344
8315,5340.99267578
8316,4785.66357422
8317,5133.19482422
8318,4583.34619141
8319,5786.92675781
8320,4761.14013672
8321,5788.95263672
8322,5693.44482422
8323,4156.36523438
8324,5659.33935547
8325,5138.84814453
8326,4364.37841797
8327,4683.16259766
8328,5162.19433594
8329,5453.36669922
8330,5116.22265625
8331,5792.11767578
8332,5264.6015625
8333,4880.97998047
8334,6114.43212891
8335,5895.51318359
8336,4619.86132812
8337,6254.51367188
8338,6052.57666016
8339,5547.04296875
8340,5768.53076172
8341,5184.81005859
8342,5192.45166016
8343,5883.92382812
8344,5586.50585938
8345,5425.75830078
8346,4809.17578125
8347,4940.98681641
8348,4563.60546875
8349,4594.26269531
8350,5153.96289062
8351,6021.84375
8352,4431.93115234
8353,4231.25634766
8354,5857.90136719
8355,5492.30419922
8356,5327.27050781
8357,5686.13427734
8358,4577.30810547
8359,5247.29492188
8360,4255.06005859
8361,5275.53515625
8362,4713.62011719
8363,5135.4375
8364,5443.52832031
8365,4716.76416016
8366,5837.55322266
8367,5700.9765625
8368,4077.89135742
8369,5448.85839844
8370,5823.68896484
8371,4272.34960938
8372,5679.36425781
8373,4485.39111328
8374,5445.54345703
8375,5773.4296875
8376,5679.48339844
8377,6152.7578125
8378,5206.70605469
8379,4352.88671875
8380,5588.78710938
8381,4485.39111328
8382,5768.22802734
8383,4458.95947266
8384,5682.31738281
8385,5130.68359375
8386,5679.48339844
8387,4914.65966797
8388,5729.21435547
8389,5087.16113281
8390,5042.67529297
8391,4657.50244141
8392,5495.88867188
8393,5242.13720703
8394,5548.85302734
8395,5768.22802734
8396,6959.15234375
8397,3862.99755859
8398,5510.07128906
8399,5799.17138672
8400,4664.88769531
8401,5800.15039062
8402,5306.87207031
8403,6368.19091797
8404,5821.47265625
8405,7530.26171875
8406,4699.828125
8407,5574.85351562
8408,5761.01953125
8409,5828.02294922
8410,5492.01074219
8411,5549.90625
8412,5812.89990234
8413,5519.18212891
8414,5208.33496094
8415,4740.53466797
8416,5240.40234375
8417,5270.28417969
8418,4622.74853516
8419,4431.73242188
8420,5411.68945312
8421,5232.27636719
8422,4966.71630859
8423,5812.12939453
8424,5595.17675781
8425,4121.46435547
8426,4910.39550781
8427,5335.32519531
8428,5741.1015625
8429,5228.41455078
8430,5215.41943359
8431,5170.15722656
8432,5253.39501953
8433,4405.61230469
8434,5430.04541016
8435,5631.81689453
8436,5832.54443359
8437,5924.69726562
8438,4083.18115234
8439,4760.74951172
8440,7117.11035156
8441,4852.70361328
8442,5545.97460938
8443,5805.69091797
8444,5211.02832031
8445,4347.16894531
8446,4393.43359375
8447,4816.03417969
8448,5664.54589844
8449,5469.35888672
8450,5314.66796875
8451,6544.35839844
8452,5063.1015625
8453,5331.44873047
8454,3625.08740234
8455,4168.68652344
8456,5295.53515625
8457,7294.17871094
8458,5335.32519531
8459,5324.22216797
8460,4190.81445312
8461,5019.41015625
8462,6734.36572266
8463,4336.69824219
8464,5352.51855469
8465,4726.44726562
8466,4632.5703125
8467,4752.57324219
8468,5086.49658203
8469,5145.21972656
8470,4400.12744141
8471,5417.03466797
8472,4185.91650391
8473,6065.22705078
8474,5363.40429688
8475,4252.11035156
8476,5264.95800781
8477,5740.55908203
8478,5310.42675781
8479,5343.46386719
8480,5586.07958984
8481,5724.28710938
8482,5552.95654297
8483,3775.99804688
8484,6480.97851562
8485,4662.29394531
8486,4755.91552734
8487,5395.88574219
8488,6556.16015625
8489,5983.16845703
8490,5653.42626953
8491,5121.46679688
8492,5082.36914062
8493,8653.06542969
8494,4840.04638672
8495,5169.92578125
8496,4855.12988281
8497,6460.20458984
8498,5357.22802734
8499,5954.03173828
8500,5443.73632812
8501,5627.86474609
8502,4528.54589844
8503,5094.81933594
8504,6053.65625
8505,4698.40722656
8506,5419.18457031
8507,4413.28027344
8508,5284.81738281
8509,5269.5703125
8510,5023.55322266
8511,5925.14404297
8512,5004.15527344
8513,5022.39892578
8514,5794.07910156
8515,5709.50927734
8516,5715.55761719
8517,5033.90966797
8518,5742.84863281
8519,4986.07373047
8520,5833.72949219
8521,6422.73193359
8522,4646.70996094
8523,5374.82470703
8524,5775.8203125
8525,4473.16699219
8526,6166.4296875
8527,4902.11181641
8528,5241.80712891
8529,5192.71923828
8530,4058.65454102
8531,4348.51269531
8532,5501.33789062
8533,5165.10986328
8534,5448.15673828
8535,4455.20117188
8536,5304.98925781
8537,5318.24316406
8538,5812.26269531
8539,4721.80126953
8540,5683.74853516
8541,5852.03710938
8542,7706.61865234
8543,5287.35351562
8544,4520.43603516
8545,8100.63916016
8546,6131.52636719
8547,4382.75976562
8548,6042.18212891
8549,5021.43115234
8550,4229.63818359
8551,4511.87646484
8552,3894.35449219
8553,4774.29248047
8554,4509.66503906
8555,4545.640625
8556,4584.48291016
8557,6375.07080078
8558,5729.60205078
8559,13468.7099609
8560,4837.70166016
8561,5099.94873047
8562,4889.51220703
8563,6393.88183594
8564,5057.88378906
8565,6192.98974609
8566,5107.59716797
8567,5549.29248047
8568,5786.65625
8569,4569.15917969
8570,4880.71484375
8571,5712.97412109
8572,6068.50244141
8573,5428.76074219
8574,5629.89941406
8575,5652.89257812
8576,4694.32617188
8577,5461.41943359
8578,6295.39257812
8579,5871.02392578
8580,6723.88427734
8581,5981.03466797
8582,5045.84130859
8583,5987.94726562
8584,4691.47021484
8585,7021.91455078
8586,5782.36914062
8587,6742.56689453
8588,5279.38085938
8589,4374.00585938
8590,4603.31689453
8591,5280.54931641
8592,7205.5234375
8593,5013.24755859
8594,5006.65234375
8595,4450.07910156
8596,6287.29736328
8597,5109.58007812
8598,6015.29931641
8599,5098.10546875
8600,5722.34912109
8601,5985.88574219
8602,5734.42431641
8603,6128.00683594
8604,5601.16796875
8605,4927.15917969
8606,5195.55810547
8607,5810.19482422
8608,6527.36425781
8609,5042.78613281
8610,6789.49023438
8611,5947.83886719
8612,5957.29833984
8613,5983.26025391
8614,5551.88671875
8615,4534.37695312
8616,5798.83398438
8617,5737.45019531
8618,5934.34082031
8619,6428.44433594
8620,5963.15966797
8621,5187.03613281
8622,5504.44042969
8623,5680.44775391
8624,5839.14599609
8625,5276.67724609
8626,6595.98974609
8627,4426.34570312
8628,5575.7734375
8629,5858.67773438
8630,4995.38525391
8631,5103.90527344
8632,5043.57958984
8633,5896.53710938
8634,5170.56201172
8635,4827.92871094
8636,5530.53857422
8637,5142.83984375
8638,5581.85058594
8639,4934.18115234
8640,5556.70751953
8641,6075.52783203
8642,6103.08740234
8643,5594.73388672
8644,5774.03564453
8645,5520.84570312
8646,6146.06542969
8647,6281.56103516
8648,5436.5546875
8649,6051.75683594
8650,6082.8046875
8651,5062.86962891
8652,5879.89013672
8653,5281.63720703
8654,4917.63720703
8655,4774.48828125
8656,4933.82373047
8657,4824.64648438
8658,4591.37109375
8659,5406.56591797
8660,5418.79150391
8661,4784.21240234
8662,5449.91357422
8663,6189.85400391
8664,4921.90283203
8665,4997.66308594
8666,4777.74560547
8667,5248.38623047
8668,5281.68261719
8669,6091.14208984
8670,5827.56152344
8671,5784.64160156
8672,5989.79833984
8673,4661.91162109
8674,6276.97900391
8675,5567.52539062
8676,5066.97167969
8677,5998.37402344
8678,5013.47705078
8679,6042.58007812
8680,5812.76708984
8681,5792.17822266
8682,5936.39550781
8683,6126.34716797
8684,5683.66699219
8685,4605.60058594
8686,4649.39257812
8687,5776.50341797
8688,5576.16162109
8689,5658.73486328
8690,4509.05419922
8691,5514.28808594
8692,6070.27978516
8693,5096.60791016
8694,5616.79589844
8695,5426.89208984
8696,6471.47802734
8697,5552.84521484
8698,4949.21777344
8699,4628.29931641
8700,5534.06347656
8701,5978.70751953
8702,4049.03344727
8703,5862.70849609
8704,4810.14404297
8705,6067.76757812
8706,5256.09179688
8707,5920.16113281
8708,6266.64208984
8709,5510.90722656
8710,5139.07861328
8711,8592.96875
8712,5500.87109375
8713,5061.73486328
8714,5288.73046875
8715,5478.87255859
8716,6060.14404297
8717,5176.96240234
8718,5268.03759766
8719,5523.26367188
8720,5285.17529297
8721,3603.98535156
8722,5911.35302734
8723,6030.14355469
8724,5944.86132812
8725,5426.35351562
8726,5560.16992188
8727,5514.13574219
8728,4578.29052734
8729,4635.79736328
8730,5129.56787109
8731,6039.45117188
8732,5018.71630859
8733,5520.95117188
8734,5483.35302734
8735,5720.19335938
8736,5808.89257812
8737,6052.59375
8738,5716.28808594
8739,5523.01074219
8740,5638.43359375
8741,5116.91552734
8742,5434.33544922
8743,6130.76074219
8744,6224.75048828
8745,4515.24316406
8746,4907.77294922
8747,4604.34472656
8748,6492.74072266
8749,5767.01806641
8750,6191.29443359
8751,6460.21044922
8752,5991.02685547
8753,5002.32275391
8754,9126.71777344
8755,6557.06689453
8756,5400.47363281
8757,4024.35864258
8758,5820.6953125
8759,6318.49316406
8760,5051.91894531
8761,10070.5820312
8762,8658.48925781
8763,5864.296875
8764,5078.53613281
8765,5554.13769531
8766,5065.81152344
8767,7187.32714844
8768,4824.05273438
8769,6064.83398438
8770,4812.62207031
8771,5796.10205078
8772,5756.9765625
8773,6079.58007812
8774,5360.61669922
8775,5549.65771484
8776,5996.87548828
8777,5635.87402344
8778,5468.89453125
8779,5483.35302734
8780,5687.11083984
8781,4600.00732422
8782,5332.53222656
8783,5300.52294922
8784,5260.00341797
8785,5030.99560547
8786,5519.74023438
8787,5472.52685547
8788,5745.38525391
8789,5838.37744141
8790,5796.30664062
8791,5605.82373047
8792,4429.10791016
8793,4965.28076172
8794,5926.90185547
8795,4830.01074219
8796,5572.77490234
8797,4939.07861328
8798,5073.47167969
8799,5334.26708984
8800,6442.95556641
8801,5707.81591797
8802,4562.30419922
8803,5481.66943359
8804,5638.74560547
8805,4895.58837891
8806,5862.63574219
8807,9458.25488281
8808,5375.08642578
8809,6550.15380859
8810,4644.09130859
8811,5240.82763672
8812,4956.13427734
8813,4593.54833984
8814,5567.43505859
8815,6122.52099609
8816,4892.20898438
8817,7313.97119141
8818,7352.54589844
8819,5584.94482422
8820,6151.66650391
8821,4341.06103516
8822,6064.83398438
8823,5954.04882812
8824,6313.1796875
8825,5694.22119141
8826,6877.43457031
8827,5457.46679688
8828,6064.83398438
8829,5075.14599609
8830,5238.18847656
8831,4883.54150391
8832,4735.60351562
8833,5059.60644531
8834,5519.65576172
8835,6119.84082031
8836,6547.01171875
8837,5355.1640625
8838,5283.36572266
8839,5968.29785156
8840,8209.87695312
8841,4568.70605469
8842,4999.77539062
8843,6035.00537109
8844,5946.66455078
8845,6026.45751953
8846,5094.24121094
8847,5922.38671875
8848,6243.99316406
8849,5295.76220703
8850,6849.40917969
8851,6215.44726562
8852,5590.09326172
8853,6369.56396484
8854,9124.97753906
8855,5467.63769531
8856,5349.53759766
8857,5672.25585938
8858,5483.35302734
8859,6239.06982422
8860,4730.06005859
8861,5483.35302734
8862,6084.8359375
8863,5590.09326172
8864,5091.87988281
8865,5575.2734375
8866,4821.36621094
8867,5032.47412109
8868,5927.74414062
8869,4224.70654297
8870,4765.97021484
8871,4926.85400391
8872,4672.61425781
8873,4938.22119141
8874,4914.13427734
8875,5549.91699219
8876,5965.65136719
8877,5787.3515625
8878,6683.29541016
8879,4988.0859375
8880,6054.99609375
8881,6466.55419922
8882,5931.16601562
8883,4944.11279297
8884,5465.92236328
8885,6010.66503906
8886,6039.31884766
8887,5912.68945312
8888,5696.29638672
8889,5758.94287109
8890,6712.59375
8891,5172.77685547
8892,5280.08105469
8893,6038.63916016
8894,5977.31054688
8895,6334.84082031
8896,5881.42675781
8897,6122.70166016
8898,5239.93261719
8899,5096.35009766
8900,5545.28662109
8901,4913.47363281
8902,5780.83056641
8903,4606.02246094
8904,6476.63427734
8905,6124.25537109
8906,8384.52050781
8907,5901.06640625
8908,4827.36669922
8909,5172.11572266
8910,6118.83691406
8911,6058.46240234
8912,6760.84326172
8913,5138.25488281
8914,5554.71533203
8915,5766.59960938
8916,5335.75292969
8917,5582.38818359
8918,6067.55322266
8919,6182.21875
8920,7054.50683594
8921,6031.01757812
8922,7138.71630859
8923,5081.77783203
8924,6028.00390625
8925,5775.87548828
8926,5762.06396484
8927,4985.60302734
8928,5309.671875
8929,6210.97314453
8930,5315.66162109
8931,4821.14550781
8932,5637.65380859
8933,5788.67089844
8934,5977.54980469
8935,5012.61621094
8936,5171.77539062
8937,5629.38916016
8938,5120.27001953
8939,6403.32910156
8940,5642.52246094
8941,4819.15917969
8942,5003.80224609
8943,5827.37255859
8944,7226.89453125
8945,6290.79492188
8946,4678.76464844
8947,5013.09423828
8948,6146.51708984
8949,6202.80908203
8950,5121.57421875
8951,6061.421875
8952,5517.13476562
8953,4713.66064453
8954,5558.9765625
8955,5498.08544922
8956,5317.50244141
8957,5969.54443359
8958,5291.08691406
8959,4882.16748047
8960,4867.52929688
8961,4799.03955078
8962,5665.90771484
8963,6106.64550781
8964,6110.33349609
8965,6821.70654297
8966,6060.77978516
8967,6026.42333984
8968,6064.11083984
8969,6768.88916016
8970,6080.42089844
8971,4974.44921875
8972,5448.75976562
8973,5389.90869141
8974,4640.81884766
8975,5093.64794922
8976,6216.53271484
8977,5528.703125
8978,6504.85302734
8979,4759.12402344
8980,5179.83251953
8981,6476.67773438
8982,5219.72412109
8983,5967.35302734
8984,6060.96484375
8985,6216.76953125
8986,6144.81689453
8987,5188.73339844
8988,4690.39599609
8989,6274.72265625
8990,4121.24804688
8991,5721.84716797
8992,5333.94628906
8993,5575.43847656
8994,7721.41455078
8995,5265.13378906
8996,5017.03613281
8997,6691.48535156
8998,4824.92675781
8999,4717.37158203
9000,4985.27929688
9001,5574.38574219
9002,5773.04443359
9003,5921.52246094
9004,4635.73095703
9005,5663.51904297
9006,4695.75
9007,4835.52880859
9008,5809.87353516
9009,5550.06005859
9010,7662.37792969
9011,5395.25292969
9012,5774.46533203
9013,4865.22216797
9014,6308.96582031
9015,8574.58886719
9016,6010.64794922
9017,6145.87207031
9018,4745.04052734
9019,5204.48632812
9020,5082.12207031
9021,5360.62207031
9022,6532.23486328
9023,4937.0859375
9024,5278.87744141
9025,5769.89013672
9026,4867.59423828
9027,4869.67480469
9028,4719.30664062
9029,5789.35009766
9030,5102.32324219
9031,5219.70947266
9032,5178.13818359
9033,5828.92382812
9034,5779.72753906
9035,6230.8984375
9036,5979.99658203
9037,4927.19677734
9038,6118.88378906
9039,5283.42626953
9040,6052.02246094
9041,4997.13427734
9042,6113.53417969
9043,5019.11328125
9044,6093.04248047
9045,6066.37255859
9046,5743.46191406
9047,5005.13867188
9048,5381.65283203
9049,5020.30078125
9050,4517.97460938
9051,5811.00976562
9052,5179.30859375
9053,5122.27294922
9054,5979.99658203
9055,4734.78613281
9056,4690.33349609
9057,5774.26123047
9058,5133.56689453
9059,6895.17529297
9060,5573.88037109
9061,6110.74169922
9062,5235.13183594
9063,5827.58398438
9064,5821.20605469
9065,5341.22167969
9066,4539.91210938
9067,5722.51269531
9068,5805.69091797
9069,5626.40478516
9070,5063.60400391
9071,6245.98876953
9072,5496.04589844
9073,6100.62548828
9074,6036.203125
9075,4829.30126953
9076,6113.41162109
9077,5004.21289062
9078,4995.92382812
9079,5971.54931641
9080,5127.76757812
9081,5016.73925781
9082,4638.64599609
9083,7879.49511719
9084,5237.34423828
9085,5054.37255859
9086,5395.89111328
9087,4221.16992188
9088,5302.09033203
9089,5032.95410156
9090,5983.43115234
9091,5322.95263672
9092,5786.62304688
9093,5768.54736328
9094,5782.86523438
9095,4982.37011719
9096,6190.74511719
9097,4649.87597656
9098,6629.79785156
9099,5254.45751953
9100,5505.06494141
9101,5308.74023438
9102,4667.75830078
9103,4880.40283203
9104,5524.38574219
9105,5094.60546875
9106,5389.82128906
9107,6159.35791016
9108,4658.62207031
9109,5067.16503906
9110,5075.78027344
9111,7179.49560547
9112,4803.87109375
9113,4981.06787109
9114,5512.89990234
9115,6107.45507812
9116,5717.96240234
9117,5408.71191406
9118,6132.58544922
9119,5894.13037109
9120,4985.65527344
9121,5981.70800781
9122,6089.39941406
9123,5449.78369141
9124,4839.77880859
9125,6125.61669922
9126,5827.81201172
9127,5906.75976562
9128,9837.45214844
9129,5278.38378906
9130,5209.33398438
9131,5321.15087891
9132,6056.82714844
9133,5841.50830078
9134,5797.08642578
9135,5981.70800781
9136,5984.35595703
9137,5395.7265625
9138,5668.58886719
9139,4714.73535156
9140,4777.59521484
9141,4721.74707031
9142,5371.39111328
9143,4771.96142578
9144,6016.97460938
9145,10350.2099609
9146,6076.6171875
9147,5952.70849609
9148,5270.06298828
9149,3987.98535156
9150,6002.87841797
9151,3681.83178711
9152,6841.99804688
9153,5982.05615234
9154,6048.27685547
9155,6307.86474609
9156,7366.43017578
9157,6193.60400391
9158,5475.40869141
9159,5670.56787109
9160,5831.89355469
9161,6572.76513672
9162,5776.93896484
9163,4641.20849609
9164,4068.05004883
9165,5554.32861328
9166,4712.13183594
9167,5262.63818359
9168,5140.56884766
9169,5920.79394531
9170,6015.81542969
9171,5605.01611328
9172,4980.86865234
9173,5394.62011719
9174,4788.61376953
9175,6061.5546875
9176,5012.43945312
9177,6065.55126953
9178,5957.99707031
9179,4382.66796875
9180,5905.60449219
